date,unit_sales,dcoilwtico,is_national_holiday,is_regional_holiday,is_local_holiday,year,month,day,dayofweek,quarter,week_of_year,is_weekend,is_month_start,is_month_end,lag_1,lag_7,lag_14,lag_30,rolling_7d_mean,rolling_14d_mean,rolling_30d_mean,rolling_7d_std,oil_lag_1,oil_rolling_7d_mean
2014-03-02,410.0,104.52,0,0,1,2014,3,2,6,1,9,1,0,0,714.0,714.0,583.0,456.0,505.7142857142857,501.7857142857143,484.1333333333333,165.1491389479157,103.7,102.93095238095238
2014-03-03,408.0,105.34,1,0,0,2014,3,3,0,1,10,0,0,0,410.0,338.0,506.0,732.0,462.2857142857143,489.42857142857144,482.6,139.17700275274598,104.52,103.15428571428572
2014-03-04,648.0,103.64,1,0,0,2014,3,4,1,1,10,0,0,0,408.0,453.0,506.0,704.0,472.2857142857143,482.42857142857144,471.8,131.03525516149418,105.34,103.46428571428574
2014-03-05,367.0,101.75,0,0,0,2014,3,5,2,1,10,0,0,0,648.0,388.0,392.0,395.0,500.14285714285717,492.57142857142856,469.93333333333334,146.11231817957508,103.64,103.67
2014-03-06,492.0,101.82,0,0,0,2014,3,6,3,1,10,0,0,0,367.0,587.0,296.0,313.0,497.14285714285717,490.7857142857143,469.0,148.9859373357411,101.75,103.50142857142858
2014-03-07,410.0,102.82,0,0,0,2014,3,7,4,1,10,0,0,0,492.0,346.0,393.0,463.0,483.57142857142856,504.7857142857143,474.96666666666664,143.66843441625883,101.82,103.37857142857142
2014-03-08,572.0,102.34333333333333,0,0,0,2014,3,8,5,1,10,1,0,0,410.0,714.0,809.0,301.0,492.7142857142857,506.0,473.2,135.24387143935434,102.82,103.37
2014-03-09,731.0,101.86666666666666,0,0,0,2014,3,9,6,1,10,1,0,0,572.0,410.0,714.0,289.0,472.42857142857144,489.07142857142856,482.23333333333335,103.42768350052856,102.34333333333333,103.17619047619048
2014-03-10,437.0,101.39,0,0,0,2014,3,10,0,1,11,0,0,0,731.0,408.0,338.0,678.0,518.2857142857143,490.2857142857143,496.96666666666664,136.8852491270383,101.86666666666666,102.79714285714284
2014-03-11,509.0,100.29,0,0,0,2014,3,11,1,1,11,0,0,0,437.0,648.0,453.0,731.0,522.4285714285714,497.35714285714283,488.93333333333334,133.38522799627762,101.39,102.23285714285713
2014-03-12,317.0,98.29,0,0,0,2014,3,12,2,1,11,0,0,0,509.0,367.0,388.0,370.0,502.57142857142856,501.35714285714283,481.53333333333336,121.38211996673527,100.29,101.75428571428571
2014-03-13,254.0,98.57,0,0,0,2014,3,13,3,1,11,0,0,0,317.0,492.0,587.0,440.0,495.42857142857144,496.2857142857143,479.76666666666665,131.72048327532647,98.29,101.25999999999999
2014-03-14,243.0,99.23,0,0,0,2014,3,14,4,1,11,0,0,0,254.0,410.0,346.0,409.0,461.42857142857144,472.5,473.56666666666666,160.3567451474539,98.57,100.7957142857143
2014-03-15,535.0,98.96333333333334,0,0,0,2014,3,15,5,1,11,1,0,0,243.0,572.0,714.0,310.0,437.57142857142856,465.14285714285717,468.03333333333336,180.4474597058252,99.23,100.28285714285714
2014-03-16,726.0,98.69666666666667,0,0,0,2014,3,16,6,1,11,1,0,0,535.0,731.0,410.0,258.0,432.2857142857143,452.35714285714283,475.53333333333336,176.34881559541148,98.96333333333334,99.8
2014-03-17,285.0,98.43,0,0,0,2014,3,17,0,1,12,0,0,0,726.0,437.0,408.0,650.0,431.57142857142856,474.92857142857144,491.1333333333333,174.9417590160186,98.69666666666667,99.34714285714287
2014-03-18,353.0,100.08,0,0,0,2014,3,18,1,1,12,0,0,0,285.0,509.0,648.0,583.0,409.85714285714283,466.14285714285717,478.96666666666664,183.38523074975936,98.43,98.92428571428572
2014-03-19,346.0,100.71,0,0,0,2014,3,19,2,1,12,0,0,0,353.0,317.0,367.0,506.0,387.57142857142856,445.07142857142856,471.3,178.74922577254782,100.08,98.89428571428572
2014-03-20,139.0,99.68,0,0,0,2014,3,20,3,1,12,0,0,0,346.0,254.0,492.0,506.0,391.7142857142857,443.57142857142856,465.96666666666664,177.17008239326884,100.71,99.24000000000001
2014-03-21,456.0,99.97,0,0,0,2014,3,21,4,1,12,0,0,0,139.0,243.0,410.0,392.0,375.2857142857143,418.35714285714283,453.73333333333335,196.36081948436393,99.68,99.39857142857143
2014-03-22,567.0,99.99666666666667,0,0,0,2014,3,22,5,1,12,1,0,0,456.0,535.0,572.0,296.0,405.7142857142857,421.64285714285717,455.8666666666667,188.802996344261,99.97,99.50428571428571
2014-03-23,603.0,100.02333333333333,0,0,0,2014,3,23,6,1,12,1,0,0,567.0,726.0,731.0,393.0,410.2857142857143,421.2857142857143,464.9,192.8001679509237,99.99666666666667,99.65190476190477
2014-03-24,371.0,100.05,0,0,0,2014,3,24,0,1,13,0,0,0,603.0,285.0,437.0,809.0,392.7142857142857,412.14285714285717,471.9,162.4466212695861,100.02333333333333,99.84142857142857
2014-03-25,392.0,99.66,0,0,0,2014,3,25,1,1,13,0,0,0,371.0,353.0,509.0,714.0,405.0,407.42857142857144,457.3,156.06942899449038,100.05,100.07285714285715
2014-03-26,432.0,100.61,0,0,0,2014,3,26,2,1,13,0,0,0,392.0,346.0,317.0,338.0,410.57142857142856,399.07142857142856,446.56666666666666,154.5928600581282,99.66,100.01285714285714
2014-03-27,328.0,101.25,0,0,0,2014,3,27,3,1,13,0,0,0,432.0,139.0,254.0,453.0,422.85714285714283,407.2857142857143,449.7,152.0015664079678,100.61,99.99857142857142
2014-03-28,523.0,101.73,0,0,0,2014,3,28,4,1,13,0,0,0,328.0,456.0,243.0,388.0,449.85714285714283,412.57142857142856,445.53333333333336,101.60942963365116,101.25,100.22285714285715
2014-03-29,647.0,101.67666666666666,0,0,0,2014,3,29,5,1,13,1,0,0,523.0,567.0,535.0,587.0,459.42857142857144,432.57142857142856,450.03333333333336,105.37054797689969,101.73,100.4742857142857
2014-03-30,599.0,101.62333333333333,0,0,0,2014,3,30,6,1,13,1,0,0,647.0,603.0,726.0,346.0,470.85714285714283,440.57142857142856,452.03333333333336,122.00741585579662,101.67666666666666,100.71428571428571
2014-03-31,415.0,101.57,0,0,0,2014,3,31,0,1,14,0,0,1,599.0,371.0,285.0,714.0,470.2857142857143,431.5,460.46666666666664,121.29264100473914,101.62333333333333,100.94285714285715
